faq_id,category,question,answer,keywords
CF0020,Canteen,Are guests allowed?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0021,Canteen,What are the peak hours?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0022,Canteen,Can I give feedback about food?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0023,Canteen,Who manages the canteen?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0024,Canteen,Is Wi-Fi available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0025,Canteen,Can I celebrate birthdays?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0026,Canteen,Do you provide takeaway?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0027,Canteen,Are there seasonal menus?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0028,Canteen,Which shop sells sandwiches?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0029,Canteen,Where can I get dosa?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0030,Canteen,What are the payment methods?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0031,Canteen,What is today's menu?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0032,Canteen,Does the canteen serve breakfast?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0033,Canteen,What are the lunch timings?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0034,Canteen,Is Nescafe open today?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0035,Canteen,What is the price of coffee?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0036,Canteen,Where can I get pizza?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0037,Canteen,Does Shiv Vadapav accept UPI?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0038,Canteen,Are healthy food options available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0039,Canteen,Can I pre-order food?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0040,Canteen,Are cold drinks available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0041,Canteen,Do you sell juices?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0042,Canteen,Is outside food allowed?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0043,Canteen,Can I sit inside the canteen?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0044,Canteen,Is drinking water available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0045,Canteen,Are combo meals available?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0046,Canteen,What snacks are available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0047,Canteen,Do you serve Jain food?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0048,Canteen,Is the food hygienic?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0049,Canteen,Can faculty use the canteen?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0050,Canteen,Are guests allowed?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0051,Canteen,What are the peak hours?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0052,Canteen,Can I give feedback about food?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0053,Canteen,Who manages the canteen?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0054,Canteen,Is Wi-Fi available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0055,Canteen,Can I celebrate birthdays?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0056,Canteen,Do you provide takeaway?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0057,Canteen,Are there seasonal menus?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0058,Canteen,Which shop sells sandwiches?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0059,Canteen,Where can I get dosa?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0060,Canteen,What are the payment methods?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0061,Canteen,What is today's menu?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0062,Canteen,Does the canteen serve breakfast?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0063,Canteen,What are the lunch timings?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0064,Canteen,Is Nescafe open today?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0065,Canteen,What is the price of coffee?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0066,Canteen,Where can I get pizza?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0067,Canteen,Does Shiv Vadapav accept UPI?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0068,Canteen,Are healthy food options available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0069,Canteen,Can I pre-order food?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0070,Canteen,Are cold drinks available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0071,Canteen,Do you sell juices?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0072,Canteen,Is outside food allowed?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0073,Canteen,Can I sit inside the canteen?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0074,Canteen,Is drinking water available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0075,Canteen,Are combo meals available?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0076,Canteen,What snacks are available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0077,Canteen,Do you serve Jain food?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0078,Canteen,Is the food hygienic?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0079,Canteen,Can faculty use the canteen?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0080,Canteen,Are guests allowed?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0081,Canteen,What are the peak hours?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0082,Canteen,Can I give feedback about food?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0083,Canteen,Who manages the canteen?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0084,Canteen,Is Wi-Fi available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0085,Canteen,Can I celebrate birthdays?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0086,Canteen,Do you provide takeaway?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0087,Canteen,Are there seasonal menus?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0088,Canteen,Which shop sells sandwiches?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0089,Canteen,Where can I get dosa?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0090,Canteen,What are the payment methods?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0091,Canteen,What is today's menu?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0092,Canteen,Does the canteen serve breakfast?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0093,Canteen,What are the lunch timings?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0094,Canteen,Is Nescafe open today?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0095,Canteen,What is the price of coffee?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0096,Canteen,Where can I get pizza?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0097,Canteen,Does Shiv Vadapav accept UPI?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0098,Canteen,Are healthy food options available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0099,Canteen,Can I pre-order food?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0100,Canteen,Are cold drinks available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0101,Canteen,Do you sell juices?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0102,Canteen,Is outside food allowed?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0103,Canteen,Can I sit inside the canteen?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0104,Canteen,Is drinking water available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0105,Canteen,Are combo meals available?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0106,Canteen,What snacks are available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0107,Canteen,Do you serve Jain food?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0108,Canteen,Is the food hygienic?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0109,Canteen,Can faculty use the canteen?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0110,Canteen,Are guests allowed?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0111,Canteen,What are the peak hours?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0112,Canteen,Can I give feedback about food?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0113,Canteen,Who manages the canteen?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0114,Canteen,Is Wi-Fi available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0115,Canteen,Can I celebrate birthdays?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0116,Canteen,Do you provide takeaway?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0117,Canteen,Are there seasonal menus?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0118,Canteen,Which shop sells sandwiches?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0119,Canteen,Where can I get dosa?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0120,Canteen,What are the payment methods?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0121,Canteen,What is today's menu?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0122,Canteen,Does the canteen serve breakfast?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0123,Canteen,What are the lunch timings?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0124,Canteen,Is Nescafe open today?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0125,Canteen,What is the price of coffee?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0126,Canteen,Where can I get pizza?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0127,Canteen,Does Shiv Vadapav accept UPI?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0128,Canteen,Are healthy food options available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0129,Canteen,Can I pre-order food?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0130,Canteen,Are cold drinks available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0131,Canteen,Do you sell juices?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0132,Canteen,Is outside food allowed?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0133,Canteen,Can I sit inside the canteen?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0134,Canteen,Is drinking water available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0135,Canteen,Are combo meals available?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0136,Canteen,What snacks are available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0137,Canteen,Do you serve Jain food?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0138,Canteen,Is the food hygienic?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0139,Canteen,Can faculty use the canteen?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0140,Canteen,Are guests allowed?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0141,Canteen,What are the peak hours?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0142,Canteen,Can I give feedback about food?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0143,Canteen,Who manages the canteen?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0144,Canteen,Is Wi-Fi available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0145,Canteen,Can I celebrate birthdays?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0146,Canteen,Do you provide takeaway?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0147,Canteen,Are there seasonal menus?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0148,Canteen,Which shop sells sandwiches?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0149,Canteen,Where can I get dosa?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0150,Canteen,What are the payment methods?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0151,Canteen,What is today's menu?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0152,Canteen,Does the canteen serve breakfast?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0153,Canteen,What are the lunch timings?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0154,Canteen,Is Nescafe open today?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0155,Canteen,What is the price of coffee?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0156,Canteen,Where can I get pizza?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0157,Canteen,Does Shiv Vadapav accept UPI?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0158,Canteen,Are healthy food options available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0159,Canteen,Can I pre-order food?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0160,Canteen,Are cold drinks available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0161,Canteen,Do you sell juices?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0162,Canteen,Is outside food allowed?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0163,Canteen,Can I sit inside the canteen?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0164,Canteen,Is drinking water available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0165,Canteen,Are combo meals available?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0166,Canteen,What snacks are available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0167,Canteen,Do you serve Jain food?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0168,Canteen,Is the food hygienic?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0169,Canteen,Can faculty use the canteen?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0170,Canteen,Are guests allowed?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0171,Canteen,What are the peak hours?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0172,Canteen,Can I give feedback about food?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0173,Canteen,Who manages the canteen?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0174,Canteen,Is Wi-Fi available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0175,Canteen,Can I celebrate birthdays?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0176,Canteen,Do you provide takeaway?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0177,Canteen,Are there seasonal menus?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0178,Canteen,Which shop sells sandwiches?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0179,Canteen,Where can I get dosa?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0180,Canteen,What are the payment methods?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0181,Canteen,What is today's menu?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0182,Canteen,Does the canteen serve breakfast?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0183,Canteen,What are the lunch timings?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0184,Canteen,Is Nescafe open today?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0185,Canteen,What is the price of coffee?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0186,Canteen,Where can I get pizza?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0187,Canteen,Does Shiv Vadapav accept UPI?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0188,Canteen,Are healthy food options available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0189,Canteen,Can I pre-order food?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0190,Canteen,Are cold drinks available?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0191,Canteen,Do you sell juices?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0192,Canteen,Is outside food allowed?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0193,Canteen,Can I sit inside the canteen?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0194,Canteen,Is drinking water available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0195,Canteen,Are combo meals available?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0196,Canteen,What snacks are available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0197,Canteen,Do you serve Jain food?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0198,Canteen,Is the food hygienic?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0199,Canteen,Can faculty use the canteen?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0200,Canteen,Are guests allowed?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0201,Canteen,What are the peak hours?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0202,Canteen,Can I give feedback about food?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0203,Canteen,Who manages the canteen?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0204,Canteen,Is Wi-Fi available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0205,Canteen,Can I celebrate birthdays?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0206,Canteen,Do you provide takeaway?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0207,Canteen,Are there seasonal menus?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0208,Canteen,Which shop sells sandwiches?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0209,Canteen,Where can I get dosa?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0210,Canteen,What are the payment methods?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0211,Canteen,What is today's menu?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0212,Canteen,Does the canteen serve breakfast?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0213,Canteen,What are the lunch timings?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0214,Canteen,Is Nescafe open today?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0215,Canteen,What is the price of coffee?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0216,Canteen,Where can I get pizza?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0217,Canteen,Does Shiv Vadapav accept UPI?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0218,Canteen,Are healthy food options available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0219,Canteen,Can I pre-order food?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0220,Canteen,Are cold drinks available?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0221,Canteen,Do you sell juices?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0222,Canteen,Is outside food allowed?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0223,Canteen,Can I sit inside the canteen?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0224,Canteen,Is drinking water available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0225,Canteen,Are combo meals available?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0226,Canteen,What snacks are available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0227,Canteen,Do you serve Jain food?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0228,Canteen,Is the food hygienic?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0229,Canteen,Can faculty use the canteen?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0230,Canteen,Are guests allowed?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0231,Canteen,What are the peak hours?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0232,Canteen,Can I give feedback about food?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0233,Canteen,Who manages the canteen?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0234,Canteen,Is Wi-Fi available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0235,Canteen,Can I celebrate birthdays?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0236,Canteen,Do you provide takeaway?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0237,Canteen,Are there seasonal menus?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0238,Canteen,Which shop sells sandwiches?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0239,Canteen,Where can I get dosa?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0240,Canteen,What are the payment methods?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0241,Canteen,What is today's menu?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0242,Canteen,Does the canteen serve breakfast?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0243,Canteen,What are the lunch timings?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0244,Canteen,Is Nescafe open today?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0245,Canteen,What is the price of coffee?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
CF0246,Canteen,Where can I get pizza?,The canteen follows campus hygiene and food safety guidelines.,"canteen,food,menu"
CF0247,Canteen,Does Shiv Vadapav accept UPI?,"For special requests or feedback, please contact the canteen management.","canteen,food,menu"
CF0248,Canteen,Are healthy food options available?,"Popular outlets include Nescafe Corner, Shiv Vadapav and Pizza Hub.","canteen,food,menu"
CF0249,Canteen,Can I pre-order food?,Please check the canteen notice board or ask the respective food outlet for the latest menu.,"canteen,food,menu"
CF0250,Canteen,Are cold drinks available?,The canteen offers multiple food outlets with a variety of snacks and meals.,"canteen,food,menu"
CF0251,Canteen,Do you sell juices?,Food availability may vary depending on the time of day.,"canteen,food,menu"
CF0252,Canteen,Is outside food allowed?,You can visit the canteen during operating hours for fresh meals and beverages.,"canteen,food,menu"
CF0253,Canteen,Can I sit inside the canteen?,Digital payment methods are accepted at many outlets.,"canteen,food,menu"
