faq_id,category,question,answer,keywords
CFQ0055,Contact,Who should I contact for technical support?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0056,Contact,How do I submit feedback?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0057,Contact,How do I contact faculty?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0058,Contact,How do I contact HOD?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0059,Contact,How do I contact the Examination Cell?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0060,Contact,How do I contact Accounts?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0061,Contact,How do I contact the Sports Office?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0062,Contact,How do I contact the Canteen?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0063,Contact,How do I contact Security?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0064,Contact,Is there an emergency contact number?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0065,Contact,Can parents contact the college?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0066,Contact,Can alumni contact the college?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0067,Contact,How do I contact the Principal?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0068,Contact,How do I contact the Admission Cell?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0069,Contact,How do I contact the Placement Cell?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0070,Contact,How do I contact the Library?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0071,Contact,How do I contact the Transport Office?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0072,Contact,How do I contact the Hostel Office?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0073,Contact,How do I contact the Computer Engineering department?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0074,Contact,How do I contact the Civil department?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0075,Contact,How do I contact Mechanical Engineering?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0076,Contact,How do I contact Electrical Engineering?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0077,Contact,How do I contact IT department?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0078,Contact,How do I contact AI & ML department?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0079,Contact,How do I contact Data Science department?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0080,Contact,How do I contact MCA Office?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0081,Contact,How do I contact BCA Office?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0082,Contact,Can I contact by email?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0083,Contact,Can I call the office?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0084,Contact,Can I visit the campus?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0085,Contact,What are office working days?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0086,Contact,Where is the Administration Office?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0087,Contact,How do I report an issue?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0088,Contact,Who should I contact for technical support?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0089,Contact,How do I submit feedback?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0090,Contact,How do I contact faculty?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0091,Contact,How do I contact HOD?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0092,Contact,How do I contact the Examination Cell?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0093,Contact,How do I contact Accounts?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0094,Contact,How do I contact the Sports Office?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0095,Contact,How do I contact the Canteen?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0096,Contact,How do I contact Security?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0097,Contact,Is there an emergency contact number?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0098,Contact,Can parents contact the college?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0099,Contact,Can alumni contact the college?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0100,Contact,How do I contact the Principal?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0101,Contact,How do I contact the Admission Cell?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0102,Contact,How do I contact the Placement Cell?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0103,Contact,How do I contact the Library?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0104,Contact,How do I contact the Transport Office?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0105,Contact,How do I contact the Hostel Office?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0106,Contact,How do I contact the Computer Engineering department?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0107,Contact,How do I contact the Civil department?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0108,Contact,How do I contact Mechanical Engineering?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0109,Contact,How do I contact Electrical Engineering?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0110,Contact,How do I contact IT department?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0111,Contact,How do I contact AI & ML department?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0112,Contact,How do I contact Data Science department?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0113,Contact,How do I contact MCA Office?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0114,Contact,How do I contact BCA Office?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0115,Contact,Can I contact by email?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0116,Contact,Can I call the office?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0117,Contact,Can I visit the campus?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0118,Contact,What are office working days?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0119,Contact,Where is the Administration Office?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0120,Contact,How do I report an issue?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0121,Contact,Who should I contact for technical support?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0122,Contact,How do I submit feedback?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0123,Contact,How do I contact faculty?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0124,Contact,How do I contact HOD?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0125,Contact,How do I contact the Examination Cell?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0126,Contact,How do I contact Accounts?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0127,Contact,How do I contact the Sports Office?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0128,Contact,How do I contact the Canteen?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0129,Contact,How do I contact Security?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0130,Contact,Is there an emergency contact number?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0131,Contact,Can parents contact the college?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0132,Contact,Can alumni contact the college?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0133,Contact,How do I contact the Principal?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0134,Contact,How do I contact the Admission Cell?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0135,Contact,How do I contact the Placement Cell?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0136,Contact,How do I contact the Library?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0137,Contact,How do I contact the Transport Office?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0138,Contact,How do I contact the Hostel Office?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0139,Contact,How do I contact the Computer Engineering department?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0140,Contact,How do I contact the Civil department?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0141,Contact,How do I contact Mechanical Engineering?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0142,Contact,How do I contact Electrical Engineering?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0143,Contact,How do I contact IT department?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0144,Contact,How do I contact AI & ML department?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0145,Contact,How do I contact Data Science department?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0146,Contact,How do I contact MCA Office?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0147,Contact,How do I contact BCA Office?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0148,Contact,Can I contact by email?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0149,Contact,Can I call the office?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0150,Contact,Can I visit the campus?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0151,Contact,What are office working days?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0152,Contact,Where is the Administration Office?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0153,Contact,How do I report an issue?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0154,Contact,Who should I contact for technical support?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0155,Contact,How do I submit feedback?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0156,Contact,How do I contact faculty?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0157,Contact,How do I contact HOD?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0158,Contact,How do I contact the Examination Cell?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0159,Contact,How do I contact Accounts?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0160,Contact,How do I contact the Sports Office?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0161,Contact,How do I contact the Canteen?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0162,Contact,How do I contact Security?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0163,Contact,Is there an emergency contact number?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0164,Contact,Can parents contact the college?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0165,Contact,Can alumni contact the college?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0166,Contact,How do I contact the Principal?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0167,Contact,How do I contact the Admission Cell?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0168,Contact,How do I contact the Placement Cell?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0169,Contact,How do I contact the Library?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0170,Contact,How do I contact the Transport Office?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0171,Contact,How do I contact the Hostel Office?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0172,Contact,How do I contact the Computer Engineering department?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0173,Contact,How do I contact the Civil department?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0174,Contact,How do I contact Mechanical Engineering?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0175,Contact,How do I contact Electrical Engineering?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0176,Contact,How do I contact IT department?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0177,Contact,How do I contact AI & ML department?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0178,Contact,How do I contact Data Science department?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0179,Contact,How do I contact MCA Office?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0180,Contact,How do I contact BCA Office?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0181,Contact,Can I contact by email?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0182,Contact,Can I call the office?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0183,Contact,Can I visit the campus?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0184,Contact,What are office working days?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0185,Contact,Where is the Administration Office?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0186,Contact,How do I report an issue?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0187,Contact,Who should I contact for technical support?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0188,Contact,How do I submit feedback?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0189,Contact,How do I contact faculty?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0190,Contact,How do I contact HOD?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0191,Contact,How do I contact the Examination Cell?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0192,Contact,How do I contact Accounts?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0193,Contact,How do I contact the Sports Office?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0194,Contact,How do I contact the Canteen?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0195,Contact,How do I contact Security?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0196,Contact,Is there an emergency contact number?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0197,Contact,Can parents contact the college?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0198,Contact,Can alumni contact the college?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0199,Contact,How do I contact the Principal?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0200,Contact,How do I contact the Admission Cell?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0201,Contact,How do I contact the Placement Cell?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0202,Contact,How do I contact the Library?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0203,Contact,How do I contact the Transport Office?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0204,Contact,How do I contact the Hostel Office?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0205,Contact,How do I contact the Computer Engineering department?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0206,Contact,How do I contact the Civil department?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0207,Contact,How do I contact Mechanical Engineering?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0208,Contact,How do I contact Electrical Engineering?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0209,Contact,How do I contact IT department?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0210,Contact,How do I contact AI & ML department?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0211,Contact,How do I contact Data Science department?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0212,Contact,How do I contact MCA Office?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0213,Contact,How do I contact BCA Office?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0214,Contact,Can I contact by email?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0215,Contact,Can I call the office?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0216,Contact,Can I visit the campus?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0217,Contact,What are office working days?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0218,Contact,Where is the Administration Office?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0219,Contact,How do I report an issue?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0220,Contact,Who should I contact for technical support?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0221,Contact,How do I submit feedback?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0222,Contact,How do I contact faculty?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0223,Contact,How do I contact HOD?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0224,Contact,How do I contact the Examination Cell?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0225,Contact,How do I contact Accounts?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0226,Contact,How do I contact the Sports Office?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0227,Contact,How do I contact the Canteen?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0228,Contact,How do I contact Security?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0229,Contact,Is there an emergency contact number?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0230,Contact,Can parents contact the college?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0231,Contact,Can alumni contact the college?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0232,Contact,How do I contact the Principal?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0233,Contact,How do I contact the Admission Cell?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0234,Contact,How do I contact the Placement Cell?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0235,Contact,How do I contact the Library?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0236,Contact,How do I contact the Transport Office?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0237,Contact,How do I contact the Hostel Office?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0238,Contact,How do I contact the Computer Engineering department?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0239,Contact,How do I contact the Civil department?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0240,Contact,How do I contact Mechanical Engineering?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0241,Contact,How do I contact Electrical Engineering?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0242,Contact,How do I contact IT department?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0243,Contact,How do I contact AI & ML department?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0244,Contact,How do I contact Data Science department?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0245,Contact,How do I contact MCA Office?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0246,Contact,How do I contact BCA Office?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0247,Contact,Can I contact by email?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
CFQ0248,Contact,Can I call the office?,"Use the Contact Us page to find office locations, timings and contact details.","contact,office,phone,email"
CFQ0249,Contact,Can I visit the campus?,Please use the official Contact Us page for the latest phone numbers and email addresses.,"contact,office,phone,email"
CFQ0250,Contact,What are office working days?,The respective department office can assist you during working hours.,"contact,office,phone,email"
CFQ0251,Contact,Where is the Administration Office?,"You can contact the office by phone, email or by visiting the campus.","contact,office,phone,email"
CFQ0252,Contact,How do I report an issue?,"For department-specific queries, contact the concerned department directly.","contact,office,phone,email"
CFQ0253,Contact,Who should I contact for technical support?,The college administration will guide you to the appropriate office.,"contact,office,phone,email"
CFQ0254,Contact,How do I submit feedback?,Emergency contact details are available through the Help Desk.,"contact,office,phone,email"
CFQ0255,Contact,How do I contact faculty?,Faculty and HOD contact information is available in the Faculty section.,"contact,office,phone,email"
