faq_id,category,question,answer,keywords
G0031,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0032,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0033,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0034,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0035,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0036,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0037,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0038,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0039,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0040,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0041,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0042,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0043,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0044,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0045,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0046,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0047,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0048,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0049,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0050,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0051,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0052,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0053,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0054,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0055,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0056,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0057,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0058,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0059,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0060,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0061,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0062,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0063,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0064,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0065,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0066,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0067,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0068,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0069,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0070,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0071,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0072,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0073,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0074,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0075,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0076,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0077,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0078,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0079,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0080,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0081,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0082,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0083,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0084,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0085,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0086,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0087,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0088,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0089,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0090,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0091,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0092,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0093,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0094,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0095,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0096,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0097,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0098,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0099,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0100,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0101,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0102,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0103,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0104,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0105,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0106,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0107,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0108,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0109,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0110,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0111,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0112,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0113,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0114,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0115,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0116,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0117,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0118,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0119,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0120,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0121,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0122,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0123,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0124,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0125,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0126,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0127,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0128,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0129,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0130,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0131,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0132,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0133,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0134,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0135,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0136,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0137,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0138,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0139,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0140,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0141,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0142,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0143,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0144,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0145,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0146,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0147,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0148,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0149,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0150,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0151,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0152,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0153,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0154,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0155,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0156,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0157,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0158,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0159,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0160,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0161,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0162,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0163,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0164,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0165,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0166,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0167,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0168,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0169,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0170,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0171,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0172,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0173,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0174,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0175,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0176,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0177,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0178,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0179,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0180,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0181,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0182,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0183,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0184,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0185,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0186,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0187,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0188,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0189,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0190,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0191,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0192,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0193,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0194,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0195,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0196,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0197,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0198,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0199,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0200,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
G0201,Greeting,hi,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0202,Greeting,hello,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0203,Greeting,hey,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0204,Greeting,hii,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0205,Greeting,hello there,Hi there! What would you like to know today?,"hi,hello,greeting"
G0206,Greeting,good morning,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0207,Greeting,good afternoon,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0208,Greeting,good evening,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0209,Greeting,good night,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0210,Greeting,namaste,Hi there! What would you like to know today?,"hi,hello,greeting"
G0211,Greeting,kem cho,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0212,Greeting,yo,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0213,Greeting,hola,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0214,Greeting,sup,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0215,Greeting,greetings,Hi there! What would you like to know today?,"hi,hello,greeting"
G0216,Greeting,howdy,Hello! I'm SVIT AI Assistant. How can I assist you today?,"hi,hello,greeting"
G0217,Greeting,hi bot,Hi! Welcome to SVIT. Ask me anything about college.,"hi,hello,greeting"
G0218,Greeting,hello bot,Greetings! I'm ready to help with college information.,"hi,hello,greeting"
G0219,Greeting,assist me,"Hello! You can ask me about faculty, timetable, library, placements, notices, events and transport.","hi,hello,greeting"
G0220,Greeting,need help,Hi there! What would you like to know today?,"hi,hello,greeting"
