faq_id,category,question,answer,keywords
ST0044,Small Talk,Can you explain Python?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0045,Small Talk,Can you speak Gujarati?,Best of luck with your studies and projects!,"small talk,conversation"
ST0046,Small Talk,Can you speak Hindi?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0047,Small Talk,Do you know my college?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0048,Small Talk,Are you online?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0049,Small Talk,Can you motivate me?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0050,Small Talk,Tell me a quote,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0051,Small Talk,Wish me luck,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0052,Small Talk,Good luck,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0053,Small Talk,Happy birthday,Best of luck with your studies and projects!,"small talk,conversation"
ST0054,Small Talk,Congratulations,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0055,Small Talk,I need help,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0056,Small Talk,Help me,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0057,Small Talk,What is AI?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0058,Small Talk,What is ML?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0059,Small Talk,Can you explain RAG?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0060,Small Talk,Who is the principal?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0061,Small Talk,Where is the library?,Best of luck with your studies and projects!,"small talk,conversation"
ST0062,Small Talk,How do I contact faculty?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0063,Small Talk,Who are you?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0064,Small Talk,What is your name?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0065,Small Talk,Can we chat?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0066,Small Talk,I'm bored,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0067,Small Talk,Good job,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0068,Small Talk,Nice work,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0069,Small Talk,You're awesome,Best of luck with your studies and projects!,"small talk,conversation"
ST0070,Small Talk,You're smart,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0071,Small Talk,Tell me something interesting,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0072,Small Talk,What time is it?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0073,Small Talk,What can you do?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0074,Small Talk,Can you solve coding problems?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0075,Small Talk,Can you explain Python?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0076,Small Talk,Can you speak Gujarati?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0077,Small Talk,Can you speak Hindi?,Best of luck with your studies and projects!,"small talk,conversation"
ST0078,Small Talk,Do you know my college?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0079,Small Talk,Are you online?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0080,Small Talk,Can you motivate me?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0081,Small Talk,Tell me a quote,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0082,Small Talk,Wish me luck,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0083,Small Talk,Good luck,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0084,Small Talk,Happy birthday,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0085,Small Talk,Congratulations,Best of luck with your studies and projects!,"small talk,conversation"
ST0086,Small Talk,I need help,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0087,Small Talk,Help me,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0088,Small Talk,What is AI?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0089,Small Talk,What is ML?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0090,Small Talk,Can you explain RAG?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0091,Small Talk,Who is the principal?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0092,Small Talk,Where is the library?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0093,Small Talk,How do I contact faculty?,Best of luck with your studies and projects!,"small talk,conversation"
ST0094,Small Talk,Who are you?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0095,Small Talk,What is your name?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0096,Small Talk,Can we chat?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0097,Small Talk,I'm bored,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0098,Small Talk,Good job,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0099,Small Talk,Nice work,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0100,Small Talk,You're awesome,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0101,Small Talk,You're smart,Best of luck with your studies and projects!,"small talk,conversation"
ST0102,Small Talk,Tell me something interesting,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0103,Small Talk,What time is it?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0104,Small Talk,What can you do?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0105,Small Talk,Can you solve coding problems?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0106,Small Talk,Can you explain Python?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0107,Small Talk,Can you speak Gujarati?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0108,Small Talk,Can you speak Hindi?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0109,Small Talk,Do you know my college?,Best of luck with your studies and projects!,"small talk,conversation"
ST0110,Small Talk,Are you online?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0111,Small Talk,Can you motivate me?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0112,Small Talk,Tell me a quote,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0113,Small Talk,Wish me luck,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0114,Small Talk,Good luck,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0115,Small Talk,Happy birthday,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0116,Small Talk,Congratulations,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0117,Small Talk,I need help,Best of luck with your studies and projects!,"small talk,conversation"
ST0118,Small Talk,Help me,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0119,Small Talk,What is AI?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0120,Small Talk,What is ML?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0121,Small Talk,Can you explain RAG?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0122,Small Talk,Who is the principal?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0123,Small Talk,Where is the library?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0124,Small Talk,How do I contact faculty?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0125,Small Talk,Who are you?,Best of luck with your studies and projects!,"small talk,conversation"
ST0126,Small Talk,What is your name?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0127,Small Talk,Can we chat?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0128,Small Talk,I'm bored,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0129,Small Talk,Good job,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0130,Small Talk,Nice work,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0131,Small Talk,You're awesome,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0132,Small Talk,You're smart,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0133,Small Talk,Tell me something interesting,Best of luck with your studies and projects!,"small talk,conversation"
ST0134,Small Talk,What time is it?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0135,Small Talk,What can you do?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0136,Small Talk,Can you solve coding problems?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0137,Small Talk,Can you explain Python?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0138,Small Talk,Can you speak Gujarati?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0139,Small Talk,Can you speak Hindi?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0140,Small Talk,Do you know my college?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0141,Small Talk,Are you online?,Best of luck with your studies and projects!,"small talk,conversation"
ST0142,Small Talk,Can you motivate me?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0143,Small Talk,Tell me a quote,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0144,Small Talk,Wish me luck,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0145,Small Talk,Good luck,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0146,Small Talk,Happy birthday,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0147,Small Talk,Congratulations,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0148,Small Talk,I need help,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0149,Small Talk,Help me,Best of luck with your studies and projects!,"small talk,conversation"
ST0150,Small Talk,What is AI?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0151,Small Talk,What is ML?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0152,Small Talk,Can you explain RAG?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0153,Small Talk,Who is the principal?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0154,Small Talk,Where is the library?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0155,Small Talk,How do I contact faculty?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0156,Small Talk,Who are you?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0157,Small Talk,What is your name?,Best of luck with your studies and projects!,"small talk,conversation"
ST0158,Small Talk,Can we chat?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0159,Small Talk,I'm bored,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0160,Small Talk,Good job,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0161,Small Talk,Nice work,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0162,Small Talk,You're awesome,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0163,Small Talk,You're smart,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0164,Small Talk,Tell me something interesting,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0165,Small Talk,What time is it?,Best of luck with your studies and projects!,"small talk,conversation"
ST0166,Small Talk,What can you do?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0167,Small Talk,Can you solve coding problems?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0168,Small Talk,Can you explain Python?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0169,Small Talk,Can you speak Gujarati?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0170,Small Talk,Can you speak Hindi?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0171,Small Talk,Do you know my college?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0172,Small Talk,Are you online?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0173,Small Talk,Can you motivate me?,Best of luck with your studies and projects!,"small talk,conversation"
ST0174,Small Talk,Tell me a quote,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0175,Small Talk,Wish me luck,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0176,Small Talk,Good luck,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0177,Small Talk,Happy birthday,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0178,Small Talk,Congratulations,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0179,Small Talk,I need help,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0180,Small Talk,Help me,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0181,Small Talk,What is AI?,Best of luck with your studies and projects!,"small talk,conversation"
ST0182,Small Talk,What is ML?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0183,Small Talk,Can you explain RAG?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0184,Small Talk,Who is the principal?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0185,Small Talk,Where is the library?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0186,Small Talk,How do I contact faculty?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0187,Small Talk,Who are you?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0188,Small Talk,What is your name?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0189,Small Talk,Can we chat?,Best of luck with your studies and projects!,"small talk,conversation"
ST0190,Small Talk,I'm bored,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0191,Small Talk,Good job,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0192,Small Talk,Nice work,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0193,Small Talk,You're awesome,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0194,Small Talk,You're smart,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0195,Small Talk,Tell me something interesting,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0196,Small Talk,What time is it?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0197,Small Talk,What can you do?,Best of luck with your studies and projects!,"small talk,conversation"
ST0198,Small Talk,Can you solve coding problems?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0199,Small Talk,Can you explain Python?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0200,Small Talk,Can you speak Gujarati?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0201,Small Talk,Can you speak Hindi?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0202,Small Talk,Do you know my college?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0203,Small Talk,Are you online?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0204,Small Talk,Can you motivate me?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0205,Small Talk,Tell me a quote,Best of luck with your studies and projects!,"small talk,conversation"
ST0206,Small Talk,Wish me luck,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0207,Small Talk,Good luck,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0208,Small Talk,Happy birthday,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0209,Small Talk,Congratulations,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0210,Small Talk,I need help,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0211,Small Talk,Help me,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0212,Small Talk,What is AI?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0213,Small Talk,What is ML?,Best of luck with your studies and projects!,"small talk,conversation"
ST0214,Small Talk,Can you explain RAG?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0215,Small Talk,Who is the principal?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0216,Small Talk,Where is the library?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0217,Small Talk,How do I contact faculty?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0218,Small Talk,Who are you?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0219,Small Talk,What is your name?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0220,Small Talk,Can we chat?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0221,Small Talk,I'm bored,Best of luck with your studies and projects!,"small talk,conversation"
ST0222,Small Talk,Good job,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0223,Small Talk,Nice work,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0224,Small Talk,You're awesome,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0225,Small Talk,You're smart,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0226,Small Talk,Tell me something interesting,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0227,Small Talk,What time is it?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0228,Small Talk,What can you do?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0229,Small Talk,Can you solve coding problems?,Best of luck with your studies and projects!,"small talk,conversation"
ST0230,Small Talk,Can you explain Python?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0231,Small Talk,Can you speak Gujarati?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0232,Small Talk,Can you speak Hindi?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0233,Small Talk,Do you know my college?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0234,Small Talk,Are you online?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0235,Small Talk,Can you motivate me?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0236,Small Talk,Tell me a quote,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0237,Small Talk,Wish me luck,Best of luck with your studies and projects!,"small talk,conversation"
ST0238,Small Talk,Good luck,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0239,Small Talk,Happy birthday,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0240,Small Talk,Congratulations,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0241,Small Talk,I need help,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0242,Small Talk,Help me,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0243,Small Talk,What is AI?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0244,Small Talk,What is ML?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0245,Small Talk,Can you explain RAG?,Best of luck with your studies and projects!,"small talk,conversation"
ST0246,Small Talk,Who is the principal?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0247,Small Talk,Where is the library?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0248,Small Talk,How do I contact faculty?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0249,Small Talk,Who are you?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0250,Small Talk,What is your name?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0251,Small Talk,Can we chat?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0252,Small Talk,I'm bored,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0253,Small Talk,Good job,Best of luck with your studies and projects!,"small talk,conversation"
ST0254,Small Talk,Nice work,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0255,Small Talk,You're awesome,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0256,Small Talk,You're smart,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0257,Small Talk,Tell me something interesting,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0258,Small Talk,What time is it?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0259,Small Talk,What can you do?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0260,Small Talk,Can you solve coding problems?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0261,Small Talk,Can you explain Python?,Best of luck with your studies and projects!,"small talk,conversation"
ST0262,Small Talk,Can you speak Gujarati?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0263,Small Talk,Can you speak Hindi?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0264,Small Talk,Do you know my college?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0265,Small Talk,Are you online?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0266,Small Talk,Can you motivate me?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0267,Small Talk,Tell me a quote,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0268,Small Talk,Wish me luck,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0269,Small Talk,Good luck,Best of luck with your studies and projects!,"small talk,conversation"
ST0270,Small Talk,Happy birthday,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0271,Small Talk,Congratulations,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0272,Small Talk,I need help,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0273,Small Talk,Help me,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0274,Small Talk,What is AI?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0275,Small Talk,What is ML?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0276,Small Talk,Can you explain RAG?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0277,Small Talk,Who is the principal?,Best of luck with your studies and projects!,"small talk,conversation"
ST0278,Small Talk,Where is the library?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0279,Small Talk,How do I contact faculty?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0280,Small Talk,Who are you?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0281,Small Talk,What is your name?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0282,Small Talk,Can we chat?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0283,Small Talk,I'm bored,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0284,Small Talk,Good job,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0285,Small Talk,Nice work,Best of luck with your studies and projects!,"small talk,conversation"
ST0286,Small Talk,You're awesome,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0287,Small Talk,You're smart,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0288,Small Talk,Tell me something interesting,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0289,Small Talk,What time is it?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
ST0290,Small Talk,What can you do?,"I can assist with academics, departments, faculty, library, placements, events and much more.","small talk,conversation"
ST0291,Small Talk,Can you solve coding problems?,"Yes! I can communicate in English, Hindi, and Gujarati.","small talk,conversation"
ST0292,Small Talk,Can you explain Python?,You're doing great—keep learning and stay curious!,"small talk,conversation"
ST0293,Small Talk,Can you speak Gujarati?,Best of luck with your studies and projects!,"small talk,conversation"
ST0294,Small Talk,Can you speak Hindi?,Thanks! I'm glad you found me helpful.,"small talk,conversation"
ST0295,Small Talk,Do you know my college?,Ask me anything related to SVIT or your studies.,"small talk,conversation"
ST0296,Small Talk,Are you online?,I can also help explain programming and AI concepts.,"small talk,conversation"
ST0297,Small Talk,Can you motivate me?,I'm always happy to chat and help with your college questions.,"small talk,conversation"
